TxHash,Timestamp,Chain,Asset,TokenName,Direction,From,To,Value,BlockNumber,GasCost
0xd856d720ff2313bec0155919370a526a642a3aa4865697ca1baa558671dad117,1634197579,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,13415097,0.016763902938775476
0xd856d720ff2313bec0155919370a526a642a3aa4865697ca1baa558671dad117,1634197579,Ethereum Mainnet,DERC,DeRace Token,receive,0xc88ac988a655b91b70def427c8778b4d43f2048d,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,913.5038279592341,13415097,
0x0eb1c02fce5dabd09beb7afce30a28ea53271da578fa9cd1f1588c98cbe2eea9,1634198783,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.600000000000000000,13415179,0.009200346834814048
0x0eb1c02fce5dabd09beb7afce30a28ea53271da578fa9cd1f1588c98cbe2eea9,1634198783,Ethereum Mainnet,SAND,SAND,receive,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2918.1449167840624,13415179,
0xe5b939565b03879d8dd493d67181fed4116349578f1c894418bf61cd9882a973,1634201034,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.600000000000000000,13415336,0.010694253036005687
0xe5b939565b03879d8dd493d67181fed4116349578f1c894418bf61cd9882a973,1634201034,Ethereum Mainnet,SUPER,SuperVerse,receive,0x3cd80800a1403a96c4c8aa28cc291cb8cd6442b3,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,3015.628291782475,13415336,
0x97fb4373a8436144996f4e2fd9e215ea4c31b98cec1d638ee302d72397524003,1634212075,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.600000000000000000,13416133,0.019756772395723056
0x97fb4373a8436144996f4e2fd9e215ea4c31b98cec1d638ee302d72397524003,1634212075,Ethereum Mainnet,UBT,UniBright,receive,0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1093.97075802,13416133,
0x3967f8f243c5e68903262fe530a73beeee01fa0374af82e2903b6a7c21d04852,1634212487,Ethereum Mainnet,USDC,USDC,receive,0x503828976d22510aad0201ac7ec88293211d23da,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2000,13416161,
0xaed4d111970e8408a0d6becbc83c61b042fdd38a9b2f20c304956f7750b39759,1634213012,Ethereum Mainnet,USDC,USDC,receive,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1992.5,13416203,
0x55467526eb1fbcf57a9191e2ead6967590838d4c83e5155bd12f6cd8e3cc09a3,1634213341,Ethereum Mainnet,DAI,Dai Stablecoin,receive,0x1f667f4d615c4931f2fd215d458f19c6a03c59dd,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1595.8824860336538,13416231,
0x5141bc16d0d59ea8633aee306e42aa6907f30d4afbebc0d37baa081ec7416956,1634245516,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,3.200000000000000000,13418602,0.023447918493520688
0x5141bc16d0d59ea8633aee306e42aa6907f30d4afbebc0d37baa081ec7416956,1634245516,Ethereum Mainnet,AKITA,Akita Inu,receive,0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,4204028389.37838,13418602,
0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,1634380973,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d,0.000000000000000000,13428549,0.009841670524927296
0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,1634380973,Ethereum Mainnet,OHM,OHM V1,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc8c436271f9a6f10a5b80c8b8ed7d0e8f37a612d,2.029432973,13428549,
0x7db07f05d2298193dbc03ceafccc01f0c3124cce64a5baff8c1ea79f9e354885,1634380973,Ethereum Mainnet,sOHM,Staked Olympus,receive,0x2882a5cd82ac49e06620382660f5ed932607c5f1,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2.029432973,13428549,
0x6ffc21bfb625da87864c6369a6a0ed2ba8977d7a9534a25e3370ea9e58f86258,1634383977,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000,13428774,0.004039726259737296
0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,1634383977,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.000000000000000000,13428774,0.011718022817426880
0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,1634383977,Ethereum Mainnet,ETH,Ether,receive,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.401693623002048967,13428774,0.000000000000000000
0xe4bd2bd821b141e3fb1c254c87b6754ca3a3bfd8f54d073e4baa22baac662888,1634383977,Ethereum Mainnet,DAI,Dai Stablecoin,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,1595.8824860336538,13428774,
0x34e63e44605592a17cf21755939c58f676c8224df62f50d18cb414dc9071bfc3,1634384218,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.000000000000000000,13428796,0.003889997211060475
0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,1634384218,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.000000000000000000,13428796,0.009796696102546183
0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,1634384218,Ethereum Mainnet,ETH,Ether,receive,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1.009761967419943934,13428796,0.000000000000000000
0x98785a983614e4db9f2913bad7e4e37421335e0d8b55237b815c922709f582e0,1634384218,Ethereum Mainnet,USDC,USDC,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,3992.5,13428796,
0xa13010f5c12b8a51b6d64d0153a33b17eb23ca844082f6f1c2421f88b6d0a63a,1634384485,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,0.000000000000000000,13428822,0.002916023343738010
0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,1634384871,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.520084303530780050,13428852,0.012101621374444155
0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,1634384871,Ethereum Mainnet,⚗️,Alchemist,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xcd6bcca48069f8588780dfa274960f15685aee0e,16.775128444360206,13428852,
0x811adb86e17d6a82ca7b773fa621fe8f9f1eb046dd27b15e00d88c2656dd0502,1634384871,Ethereum Mainnet,UNI-V2,Uniswap V2,receive,0x0000000000000000000000000000000000000000,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,2.208650573741646,13428852,
0xa1d8f4072f0121553d23d3f2992bec4ae18b17177604131daf7b90e99ad657e1,1634385382,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xb772ce9f14fc7c7db0d4525adb9349fbd7ce456a,0.000000000000000000,13428894,0.044867236241285880
0xa1d8f4072f0121553d23d3f2992bec4ae18b17177604131daf7b90e99ad657e1,1634385382,Ethereum Mainnet,UNI-V2,Uniswap V2,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x00345aedf29a8a5073b7b72c469643f8e3f7f8ee,2.208650573741646,13428894,
0x6bb4f3bada197e56b97f7fe7a960e418a600a925d2fd63950dd60eae57c1729b,1634389147,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x175528fa4b72ea751fb03e98c5eb04beb727cc1a,0.100000000000000000,13429177,0.001577661489831000
0x8025434912f25cac1ddd3da0892f4f1043cb3245528807719a5377908f03860b,1634690120,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,0.000000000000000000,13451438,0.003122907120361530
0x467ff1ac3d45000c6f966a0ed660098a19cb18c6a0776e8c47bfd9ad062c1d20,1634690388,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,0.000000000000000000,13451461,0.003129420794406825
0x194619b12705bb9946fe7582c7d14c25959381a9f235d7f37afe1368e2083ac1,1634695501,Ethereum Mainnet,DAI,Dai Stablecoin,receive,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1163.9751890026207,13451860,
0x194619b12705bb9946fe7582c7d14c25959381a9f235d7f37afe1368e2083ac1,1634695501,Ethereum Mainnet,AKITA,Akita Inu,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,412757159.2207875,13451860,
0x967fb601012922a614e7f30171f81a938d0f37b4d5cec3bcb2208c98eea700a8,1634695629,Ethereum Mainnet,DAI,Dai Stablecoin,receive,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,13899.63653758073,13451870,
0x967fb601012922a614e7f30171f81a938d0f37b4d5cec3bcb2208c98eea700a8,1634695629,Ethereum Mainnet,AKITA,Akita Inu,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xbf3f6477dbd514ef85b7d3ec6ac2205fd0962039,4928949126.801678,13451870,
0xef370f54919177fb2e78b6162de789327d0bd71bbde923b1ce01588fb65e16ec,1634905433,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000,13467387,0.002994397104640830
0x4f46b96424d905c640f98c640cde58dfdd544df6d0c3bad766a43023f77efed5,1634905433,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.002836354016736346,13467387,0.013142508666581765
0x4f46b96424d905c640f98c640cde58dfdd544df6d0c3bad766a43023f77efed5,1634905433,Ethereum Mainnet,DAI,Dai Stablecoin,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,2200,13467387,
0x4f46b96424d905c640f98c640cde58dfdd544df6d0c3bad766a43023f77efed5,1634905433,Ethereum Mainnet,SRM,Serum,receive,0x117d4288b3635021a3d612fe05a3cbf5c717fef2,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,270.970707,13467387,
0x1497de7020adf03319a83aa6f5989c5ad75f7f29c612ce11efa689c0e7e5b38f,1634906449,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000,13467464,0.003174834671266614
0x29c8e8420239af4455dcacca7cc016a054331802ef241c5042587083cf1e8f43,1634906449,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.000000000000000000,13467464,0.009207666592607932
0x29c8e8420239af4455dcacca7cc016a054331802ef241c5042587083cf1e8f43,1634906449,Ethereum Mainnet,ETH,Ether,receive,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,3.105651734754348392,13467464,0.000000000000000000
0x29c8e8420239af4455dcacca7cc016a054331802ef241c5042587083cf1e8f43,1634906449,Ethereum Mainnet,DAI,Dai Stablecoin,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,12863.611726583353,13467464,
0xede6e296748d85330b9458b5b9f9c9c9158023c84f89b7ae1fbf5e929c77d5f9,1634906866,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.530000000000000000,13467492,0.011486574131756494
0xede6e296748d85330b9458b5b9f9c9c9158023c84f89b7ae1fbf5e929c77d5f9,1634906866,Ethereum Mainnet,LINA,Linear Token,receive,0x38a0469520534fc70c9c0b9de4b8649e36a2ae3e,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,38471.6202308566,13467492,
0x1fb68a1351c929139bed720836620dfb16c07c2526175b8b7fbb76a260779753,1634907671,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.530000000000000000,13467561,0.009210632661301929
0x1fb68a1351c929139bed720836620dfb16c07c2526175b8b7fbb76a260779753,1634907671,Ethereum Mainnet,AUDIO,Audius,receive,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,1053.1950889023733,13467561,
0xa07aad818cb189f0cc9b903c119ae74b9ea802fd9aea62b0c0ad302892077b6b,1634949811,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.310000000000000000,13470746,0.015706463829810620
0x56f4490c0dadc2698692df85e3618dd1e207c10ad727ab3c6b314cc9b1050bf5,1634950225,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.320000000000000000,13470781,0.011559600843069672
0x430a2db9b10b772a7baa0780cec6d4163ef88d2df42b2c3406188bef3731e5b3,1634951269,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.500000000000000000,13470860,0.009123882068214290
0x430a2db9b10b772a7baa0780cec6d4163ef88d2df42b2c3406188bef3731e5b3,1634951269,Ethereum Mainnet,RUNE,THORChain ETH.RUNE,receive,0xcc39592f5cb193a70f262aa301f54db1d600e6da,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,187.46633325997743,13470860,
0x5962e597a4196724f38d87f2f9d2176812d0b012cd20e74ff11e891a4a672386,1634951946,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.500000000000000000,13470912,0.011036725623716200
0x5962e597a4196724f38d87f2f9d2176812d0b012cd20e74ff11e891a4a672386,1634951946,Ethereum Mainnet,TEL,Telcoin,receive,0x291c69fdaebd3cbe953843da243f8605a766a268,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,103604.83,13470912,
0x5654b1f345126af5ca8aa32b993c3f05d437acb7c026df508b1ca61203aaadec,1634952689,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x1bd8f060e03887b71ea49a0cf577af1b81a5ddba,1.000000000000000000,13470969,0.001186792322709000
0xc0934e461dcfa347482b7f6a16e95893b035aa78afd9dc0e3fedf4014b729e31,1634968668,Ethereum Mainnet,ETH,Ether,receive,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.613371230000000000,13472076,0.000000000000000000
0x76e6755f1eb62c2fae2993d78d52c2b2372a12aeb259d3d2d342f07ee52cfa53,1634969264,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.250000000000000000,13472119,0.004755300526154617
0x76e6755f1eb62c2fae2993d78d52c2b2372a12aeb259d3d2d342f07ee52cfa53,1634969264,Ethereum Mainnet,CFG,Centrifuge,receive,0x6127cc12b45b7a765d6509e191d23ca97badd8d1,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,531.6172752238244,13472119,
0x5a17935f9b3756ee32dc19b51b1b8d119b1a9b3f62a7eba5b8bab387ff51fbeb,1635153448,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xfcadf926669e7cad0e50287ea7d563020289ed2c,0.380000000000000000,13485744,0.008572262841045183
0x5a17935f9b3756ee32dc19b51b1b8d119b1a9b3f62a7eba5b8bab387ff51fbeb,1635153448,Ethereum Mainnet,ICE,IceToken,receive,0x94b86ca6f7a495930fe7f552eb9e4cbb5ef2b736,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,46.5088690641199,13485744,
0xc3d8e686c3334ad90efd1929079b1515638fc066a62a060797cd87869017464c,1635320152,Ethereum Mainnet,ETH,Ether,receive,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.807060000000000000,13498106,0.000000000000000000
0xee0f14a0ea01875abd0ee81bc8c68e8752011ca365599dcbd13f743b720d5236,1635361896,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa58f22e0766b3764376c92915ba545d583c19dbc,0.800000000000000000,13501166,0.032019021960067452
0xee0f14a0ea01875abd0ee81bc8c68e8752011ca365599dcbd13f743b720d5236,1635361896,Ethereum Mainnet,AKITA,Akita Inu,receive,0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,490169633.73882264,13501166,
0xe6d1f7f5b20b11dc2e965684cf154a1b5959d2f76c6de9879f9386aa498bf079,1636014094,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x3845badade8e6dff049820680d1f14bd3903a5d0,0.000000000000000000,13549113,0.005104677218287170
0xef2d8fe2b12ea0f3ce8d6d2ffc28672bbc8daf3409d3e02ff0f428e5c1024fb0,1636015145,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.000000000000000000,13549192,0.013085007053760816
0xef2d8fe2b12ea0f3ce8d6d2ffc28672bbc8daf3409d3e02ff0f428e5c1024fb0,1636015145,Ethereum Mainnet,ETH,Ether,receive,0xe592427a0aece92de3edee1f18e0157c05861564,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.384083204262562812,13549192,0.000000000000000000
0xef2d8fe2b12ea0f3ce8d6d2ffc28672bbc8daf3409d3e02ff0f428e5c1024fb0,1636015145,Ethereum Mainnet,SAND,SAND,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x5b97b125cf8af96834f2d08c8f1291bd47724939,600,13549192,
0x4b66b072a63063f694f8a3a19da6ef521ee0ca75acaae80a8719fcabd6831151,1636100144,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xe592427a0aece92de3edee1f18e0157c05861564,0.000000000000000000,13555486,0.012054365700008816
0x4b66b072a63063f694f8a3a19da6ef521ee0ca75acaae80a8719fcabd6831151,1636100144,Ethereum Mainnet,ETH,Ether,receive,0xe592427a0aece92de3edee1f18e0157c05861564,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0.767865352702387489,13555486,0.000000000000000000
0x4b66b072a63063f694f8a3a19da6ef521ee0ca75acaae80a8719fcabd6831151,1636100144,Ethereum Mainnet,SAND,SAND,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0x5b97b125cf8af96834f2d08c8f1291bd47724939,1300,13555486,
0x6d62a181e4515feec2257c44c896eac2fd5ddec222ffb7f1153556df581fbb4b,1636193338,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa15b187c21dddd74f9ceda849be28b8fa1889c7c,0.560000000000000000,13562375,0.001911604410870000
0xd1d503e852467f9d1a11823bb6e0a33e28c0be1452e9d222dc7a330c927086e1,1636198469,Ethereum Mainnet,ETH,Ether,send,0xf23649b5df0e12ba04c6fa1874b03265f79c636b,0xa15b187c21dddd74f9ceda849be28b8fa1889c7c,0.620000000000000000,13562730,0.001691253390519000
